,J1,J2,J3,J4,J5,J6
5790,-0.4731935560703277,-0.4218684136867523,-2.0064196586608887,-1.8729757070541384,1.3257919549942017,0.8324439525604248
5791,-0.4727214872837066,-0.4218424558639526,-2.0064616203308105,-1.872969508171081,1.3255460262298584,0.8328282833099365
5792,-0.4722491800785064,-0.4218164086341858,-2.0065038204193115,-1.872963309288025,1.3252999782562256,0.8332125544548035
5793,-0.4717766344547272,-0.4217904806137085,-2.0065455436706543,-1.8729575872421265,1.3250536918640137,0.8335971832275391
5794,-0.4713040888309479,-0.421764463186264,-2.0065879821777344,-1.8729513883590696,1.3248074054718018,0.8339818716049194
5795,-0.4708310663700104,-0.4217386245727539,-2.006629467010498,-1.8729461431503296,1.3245608806610107,0.8343669772148132
5796,-0.4703575670719147,-0.421712577342987,-2.006671667098999,-1.8729408979415891,1.3243141174316406,0.8347525000572205
5797,-0.4698840677738189,-0.4216867089271545,-2.006713390350342,-1.872935652732849,1.32406747341156,0.8351381421089172
5798,-0.469410091638565,-0.4216607213020324,-2.006755113601685,-1.872930884361267,1.3238204717636108,0.8355242609977722
5799,-0.4689361155033111,-0.4216349422931671,-2.006796836853028,-1.872926115989685,1.3235735893249512,0.8359102010726929
5800,-0.468461662530899,-0.421608954668045,-2.00683856010437,-1.8729223012924197,1.3233263492584229,0.836296796798706
5801,-0.4679872095584869,-0.4215829968452453,-2.006880521774292,-1.8729175329208372,1.323078989982605,0.8366832733154297
5802,-0.4675122797489166,-0.4215570390224457,-2.0069222450256348,-1.872913718223572,1.3228315114974976,0.8370703458786011
5803,-0.4670373499393463,-0.4215313196182251,-2.00696325302124,-1.8729103803634644,1.32258403301239,0.8374573588371277
5804,-0.4665619432926178,-0.4215053617954254,-2.007004976272583,-1.872907042503357,1.3223363161087036,0.8378447890281677
5805,-0.4660862982273102,-0.4214795231819153,-2.0070464611053467,-1.8729037046432493,1.322088360786438,0.8382324576377869
5806,-0.4656101763248443,-0.4214536249637604,-2.0070877075195312,-1.8729008436203003,1.3218404054641724,0.838620662689209
5807,-0.4651342928409576,-0.4214278161525726,-2.007129430770874,-1.872897982597351,1.3215924501419067,0.8390086889266968
5808,-0.4646576941013336,-0.4214019179344177,-2.0071706771850586,-1.87289559841156,1.321344017982483,0.8393971920013428
5809,-0.4641810953617096,-0.4213761389255523,-2.007211923599243,-1.872893214225769,1.3210957050323486,0.8397858142852783
5810,-0.4637042582035064,-0.421350359916687,-2.007253170013428,-1.872890830039978,1.3208471536636353,0.8401747941970825
5811,-0.4632269442081451,-0.4213244020938873,-2.0072944164276123,-1.8728893995285036,1.3205984830856323,0.8405640721321106
5812,-0.4627496302127838,-0.4212986826896667,-2.0073354244232178,-1.8728879690170288,1.3203496932983398,0.8409534692764282
5813,-0.4622718393802643,-0.4212729036808014,-2.0073766708374023,-1.8728865385055544,1.3201007843017578,0.8413432836532593
5814,-0.4617935717105865,-0.4212470352649688,-2.007417917251587,-1.87288510799408,1.319851636886597,0.8417335152626038
5815,-0.4613155424594879,-0.4212212264537811,-2.0074589252471924,-1.8728841543197632,1.3196024894714355,0.8421236276626587
5816,-0.4608370363712311,-0.4211955368518829,-2.007499933242798,-1.8728832006454468,1.319353103637695,0.842514157295227
5817,-0.4603582918643951,-0.4211696684360504,-2.007540702819824,-1.8728832006454468,1.319103717803955,0.8429050445556641
5818,-0.4598793089389801,-0.4211439788341522,-2.0075817108154297,-1.8728827238082888,1.3188540935516355,0.8432959914207458
5819,-0.4594000875949859,-0.4211181104183197,-2.007622718811035,-1.8728827238082888,1.3186043500900269,0.843687117099762
5820,-0.4589206278324127,-0.4210925102233886,-2.0076632499694824,-1.8728832006454468,1.3183544874191284,0.8440786600112915
5821,-0.4584406912326813,-0.4210666716098785,-2.007704019546509,-1.872883677482605,1.3181045055389404,0.8444706797599792
